id,name,current_category
846,"Building Surveying Professionals Pty Ltd","Building Surveyors & Certifiers"
848,"PI Home Pty Ltd","Building Surveyors & Certifiers"
850,"Bartley Burns Certifiers & Planners","Building Surveyors & Certifiers"
851,"Fluid Building Approvals Brisbane","Building Surveyors & Certifiers"
852,"Building Approval South East Pty Ltd","Building Surveyors & Certifiers"
853,"GMA Certification Group","Building Surveyors & Certifiers"
854,"Queensland Building Approvals","Building Surveyors & Certifiers"
856,"Thomas Independent Certification","Building Surveyors & Certifiers"
857,"Archers the Strata Professionals","Strata Managers"
858,"Strata Dynamics Pty Ltd","Strata Managers"
859,"Cambridge Management Services Pty Ltd","Strata Managers"
860,"Yule Strata","Strata Managers"
861,"Stansure Strata","Strata Managers"
862,"Mercier Body Corporate Services","Strata Managers"
863,"RCP","Project Managers"
865,"Enthalpy Pty Ltd","Project Managers"
866,"Project Complete (Aust) Pty Ltd","Project Managers"
867,"Gaskin Construction Services Pty Ltd","Project Managers"
869,"Mad Pool Interiors","Crack Injection Contractors"
870,"Building Rectification Services","Licensed Waterproofers"
872,"Bayset Specialist Trade Suppliers","Licensed Waterproofers"
873,"A.B. Aquatech","Licensed Waterproofers"
874,"Victory Restorations PTY LTD","Roofing Contractors"
875,"Oz-Roof","Roofing Contractors"
882,"EZY As Cleaning Services","Roof Leak Repair Contractors"
883,"Westside Corporation Ltd","Roof Leak Repair Contractors"
885,"McNulty Gasfix","Roof Leak Repair Contractors"
886,"Abbey Thermalboards","Cladding Contractors"
887,"Abbey Constructions Pty Ltd","Cladding Contractors"
888,"Euroclad","Cladding Contractors"
890,"Ezycoat","Renderers"
892,"Window Revival","Window Replacement Contractors"
893,"Headland Glass","Window Replacement Contractors"
894,"AC Stainless Balustrading","Balustrade Contractors"
895,"Trade Glass Depot","Balustrade Contractors"
896,"Thump Architectural Fittings","Balustrade Contractors"
897,"Queensland Stainless Wire Balustrading","Balustrade Contractors"
898,"Barry's Balustrading","Balustrade Contractors"
899,"Rail Fab","Balustrade Contractors"
900,"Edge Concepts","Balustrade Contractors"
902,"Acrow Group Of Companies","Scaffold Companies"
908,"Remote & Rural Safety","Height Safety Contractors"
909,"Brisbane Scissor Lift Hire","Height Safety Contractors"
911,"Precise Cut & Core","Concrete Scanning"
913,"AXS Testing Pty Ltd","NDT Testing"
914,"Michel Group Services Pty Ltd","Drone Inspection"
916,"Envirohealth Consulting Pty Ltd","Asbestos Consultants"
917,"BBM Contracts Pty Ltd","Asbestos Consultants"
918,"Asbestology","Asbestos Consultants"
920,"Campak Building Services","Asbestos Consultants"
922,"Kayhan Building Services","Asbestos Consultants"
923,"Burke Industries Pty Ltd","Asbestos Removal Contractors"
928,"Rosenlund Contractors","Selective Demolition Contractors"
932,"D & V Services","Selective Demolition Contractors"
940,"Eureka Wastewater","Drainage Contractors"
941,"Pipe Vision Australia Pty Ltd","Drainage Contractors"
943,"Sparkrite Electrical","Commercial Electricians"
945,"Savanna Energy Services Pty Ltd","Commercial Electricians"
946,"CBD Electrical Services","Commercial Electricians"
947,"Scholz Electrical","Commercial Electricians"
949,"Optus Electrical Pty Ltd","Commercial Electricians"
952,"NOUS Australia","Remedial Contractors"
955,"Smart WiFi Brisbane","Remedial Contractors"
956,"Alarm Innovations","Remedial Contractors"
957,"ENTERSOFT AUSTRALIA","Remedial Contractors"
958,"Cobra Security Queensland","Security System Installers"
961,"Ness Corporation","Remedial Contractors"
962,"RPM Enterprises Australia","Air Conditioning Contractors"
963,"Dewpoint Air","Air Conditioning Contractors"
966,"SMA Trade Group","Air Conditioning Contractors"
967,"Regal Air-Conditioning Maintenance Pty Ltd","Air Conditioning Contractors"
969,"Lawson Air","Air Conditioning Contractors"
971,"Hiflow Industries Pty Ltd","Air Conditioning Contractors"
974,"Polyaire Pty Ltd","Remedial Contractors"
975,"Clean Air (Aust) Pty Ltd","Remedial Contractors"
977,"Regent Sheet Metal Pty Ltd","Remedial Contractors"
979,"Essential Fire Protection","Fire Sprinkler Contractors"
980,"AS Fire Management Pty Ltd","Fire Sprinkler Contractors"
981,"Fire & Safety Systems (Head Office)","Fire Sprinkler Contractors"
982,"GMR Security","Security System Installers"
990,"Access Hardware - QLD Branch","Locksmiths"
991,"ESL Lock Professionals","Locksmiths"
994,"GC Door Control","Remedial Contractors"
997,"Sid's Door Services","Remedial Contractors"
999,"Ezi Roll Doors Australia","Remedial Contractors"
1000,"Magic Door Industries (Qld) Pty. Ltd.","Remedial Contractors"
1001,"Purple Patch Doors Pty Ltd","Remedial Contractors"
1002,"Doors Direct","Remedial Contractors"
1005,"All Coast Security Contracting Pty Ltd","Security System Installers"
1007,"Australian Security Company Pty. Ltd.","Security System Installers"
1008,"Mocon","Lift Maintenance Contractors"
1009,"Eletech Pty Ltd","Lift Maintenance Contractors"
1010,"Elevate Acupuncture","Lift Maintenance Contractors"
1011,"Elevate - Managed IT Services","Lift Maintenance Contractors"
1012,"DMP Accountants","Lift Maintenance Contractors"
1013,"Elevate Chiropractic West End","Lift Maintenance Contractors"
1014,"Simplex Elevators Pty Ltd","Lift Maintenance Contractors"
1015,"National Industries Pty Ltd","Lift Maintenance Contractors"
1016,"Boom Logistics","Lift Maintenance Contractors"
1017,"Toyota Material Handling Australia","Lift Maintenance Contractors"
1018,"Homeshield Patios and Decks","Lift Maintenance Contractors"
1019,"Elegance Pool Design & Consultation","Lift Maintenance Contractors"
1021,"Aquatech Grouting","Tilers"
1023,"Golden Elite Group","Tilers"
1025,"Surepaint","Painters"
1027,"CVT Floor Centre","Epoxy Flooring Contractors"
1028,"Multiblast Industrial Coatings & Applications","Epoxy Flooring Contractors"
1029,"Con-Seal","Epoxy Flooring Contractors"
1030,"Coastwide Flooring","Epoxy Flooring Contractors"
1031,"Colonial Restoration Supplies Pty Ltd","Carpenters"
1032,"NCL projects","Carpenters"
1033,"BOSS Gardenscapes","Landscape Contractors"
1034,"Absolute Garden FX PTY LTD","Landscape Contractors"
1037,"The Tree Advisor","Tree Services / Arborists"
1038,"GDE Tree Services","Tree Services / Arborists"
1039,"Accurate Tree Services","Tree Services / Arborists"
1040,"Upper Branch Tree Services","Tree Services / Arborists"
1041,"Mr Trees","Tree Services / Arborists"
1042,"Sap Tree Services","Tree Services / Arborists"
1043,"Vinton Tree Services","Tree Services / Arborists"
1044,"Think Water Pty Ltd - National Support Office","Irrigation Contractors"
1045,"The Cleaning Crew QLD","Commercial Cleaners"
1046,"OZ Bin Cleaning","Commercial Cleaners"
1047,"Professional Cleaning Services Pty Ltd","Commercial Cleaners"
1048,"Jan-Pro Cleaning","Commercial Cleaners"
1049,"Worth Every Cent Cleaning","Commercial Cleaners"
1052,"Opticlean Services Australia","Commercial Cleaners"
1053,"Glenella Cleaning Services","Commercial Cleaners"
1054,"Impact Cleaning & Maintenance","Commercial Cleaners"
1056,"Achieve Corporate Services, Pty Ltd","Commercial Cleaners"
1059,"Rental Bond Cleaning Brisbane","High-Rise Window Cleaning (Rope Access)"
1060,"Innova Services Group","Pressure Washing Contractors"
1061,"Associated Cleaning","Pressure Washing Contractors"
1062,"Steve West Pre-Sale Services","Pressure Washing Contractors"
1064,"MKL Pressure Cleaning","Pressure Washing Contractors"
1066,"Snake Removal Services","Pest Control Contractors"
1067,"Inter Pest","Pest Control Contractors"
1070,"Handmade Naturals By Corinne","Pest Control Contractors"
1071,"Peter The Possum & Birdman Pty Ltd","Pest Control Contractors"
1072,"McCarthy Durie Lawyers","Building Defect Lawyers"
1073,"Saal & Associates Lawyers","Building Defect Lawyers"
1074,"Burns Law","Building Defect Lawyers"
1075,"Consolidated Insurance Brokers","Strata Insurance Brokers"
1076,"Crucial Insurance","Strata Insurance Brokers"
1077,"Q-Sure Insurance Brokers","Strata Insurance Brokers"
1078,"Morgan Insurance Brokers PTY LTD","Strata Insurance Brokers"
1079,"Bell J W & Associates Pty Ltd","Strata Insurance Brokers"
1080,"Business Insurance Specialists Pty Ltd","Strata Insurance Brokers"
1081,"Austcover Insurance","Strata Insurance Brokers"
1082,"Fortune Insurance Brokers Pty Ltd","Strata Insurance Brokers"
1083,"ELEMENTS INSURANCE PTY LTD","Strata Insurance Brokers"
1084,"Lea Insurance Brokers","Strata Insurance Brokers"
1085,"Adheseal","Waterproofing Suppliers"
1086,"Research & Applied Technologies","Waterproofing Suppliers"
1087,"Liquimix Pty Ltd","Waterproofing Suppliers"
1090,"Colonial Wall Linings","Concrete Repair Suppliers"
1091,"Instant Foundations (Aust) Pty Ltd","Concrete Repair Suppliers"
1092,"Building Supplies Australia Network","Concrete Repair Suppliers"
1093,"Wood N You","Concrete Repair Suppliers"
1095,"A Wood Shed","Concrete Repair Suppliers"
1096,"IKAhousing","Concrete Repair Suppliers"
1097,"Total Rubbish","Remedial Contractors"
1098,"Dump Runners","Remedial Contractors"
1100,"Visy Recycling","Remedial Contractors"
1101,"Diec Environmental Solutions","Remedial Contractors"
1102,"Engineering Design Consultancy Pty Ltd","Structural Engineers"
1103,"Centerline Engineering Design","Structural Engineers"
1104,"Arena Clauson Engineering Group Pty Ltd","Structural Engineers"
1105,"Engineering Online Australia Pty Ltd","Structural Engineers"
1106,"CSW Consulting Engineers","Structural Engineers"
1107,"ABA Structures Pty Ltd","Structural Engineers"
1108,"Integrity Engineering","Structural Engineers"
1109,"FS Consulting Engineers","Structural Engineers"
1110,"Dorian Engineering Consultants","Structural Engineers"
1111,"Aussie Building Specialists","Structural Engineers"
1112,"Tenco Engineers","Structural Engineers"
1113,"Take 2 Home Inspections","Structural Engineers"
1114,"Owen Consulting","Quantity Surveyors"
1116,"Ashton Associates Pty Ltd","Quantity Surveyors"
1117,"Borrell Rafferty Associates Pty Ltd","Quantity Surveyors"
1118,"Code Group","Building Surveyors & Certifiers"
1119,"Ellipse Group","Building Surveyors & Certifiers"
1120,"BuildingLines Approvals","Building Surveyors & Certifiers"
1121,"Russell Building Approvals","Building Surveyors & Certifiers"
1122,"B Strata","Strata Managers"
1123,"Pro-Active Strata Management","Strata Managers"
1124,"Custom Strata Management","Strata Managers"
1125,"Prestige Strata Management","Strata Managers"
1126,"Cambridge Management Services","Strata Managers"
1127,"Exclusive Strata Management","Strata Managers"
1128,"ESM Strata Pty Ltd","Strata Managers"
1129,"Abode Strata","Strata Managers"
1130,"Strata Management Professionals","Strata Managers"
1131,"Bruel Strata Management","Strata Managers"
1132,"Kerb Doctor","Concrete Spalling Contractors"
1133,"Antidamp WA","Licensed Waterproofers"
1134,"Buss Group","Licensed Waterproofers"
1136,"Auswest Coatings","Licensed Waterproofers"
1138,"AWS Services","Licensed Waterproofers"
1139,"Subsurface Detection","Leak Detection Specialists"
1141,"Roofeze Pty Ltd","Roofing Contractors"
1150,"Hobbs","Roof Leak Repair Contractors"
1152,"WA Leafscreener","Box Gutter Contractors"
1153,"Absolute Gutters","Box Gutter Contractors"
1154,"Glass100","Glaziers"
1155,"Perth Sliding Doors","Glaziers"
1157,"Perth Local Directory","Glaziers"
1159,"Glass Workx","Glaziers"
1160,"Sorrento Glass","Glaziers"
1161,"Moulding Distributors","Glaziers"
1162,"Professional Glass & Maintenance","Glaziers"
1164,"Webforge (W.A.)","Balustrade Contractors"
1165,"BCA Fabrications","Balustrade Contractors"
1166,"Stallion Stainless","Balustrade Contractors"
1169,"Ironstyle","Balustrade Contractors"
1170,"Perfmet Engineering","Balustrade Contractors"
1171,"Marchants Industries","Balustrade Contractors"
1173,"Balustrading WA","Balustrade Contractors"
1174,"Pannals Group","Bricklayers"
1175,"Bob The Brickie","Bricklayers"
1178,"Tyrone Group","Scaffold Companies"
1182,"Aegis Sales & Service","Height Safety Contractors"
1183,"AECOM","Asbestos Consultants"
1184,"Aurora Environmental Pty Ltd","Asbestos Consultants"
1186,"Lifetree Enviromental","Asbestos Consultants"
1187,"K.B.E. Contracting Australia","Asbestos Consultants"
1188,"Savana Environmental Pty Ltd","Asbestos Consultants"
1191,"Vinsan Motors","Selective Demolition Contractors"
1193,"AAA Nateis Contracting","Selective Demolition Contractors"
1198,"Enviro Chasing Services Pty Ltd","Remedial Contractors"
1199,"City Lifts","Lift Maintenance Contractors"
1200,"Kone Elevators","Lift Maintenance Contractors"
1201,"Elevate SEO Perth","Lift Maintenance Contractors"
1202,"West Coast Elevators","Lift Maintenance Contractors"
1203,"Elevator Sales Pty Ltd","Lift Maintenance Contractors"
1204,"Ezzura Tax Advisory","Lift Maintenance Contractors"
1205,"Toyota Material Handling","Lift Maintenance Contractors"
1207,"REGROUTING RESCUE PTY LTD","Tilers"
1210,"City Of Perth - Town Hall","Painters"
1216,"Alpha Flooring Perth","Epoxy Flooring Contractors"
1217,"Jupps Floorcoverings Commercial","Epoxy Flooring Contractors"
1218,"Kelmscott Flooring Xtra","Epoxy Flooring Contractors"
1219,"Touch Of Class Flooring","Epoxy Flooring Contractors"
1222,"LD Total","Landscape Contractors"
1224,"The Garden Light Company","Landscape Contractors"
1225,"The Blooming Best","Landscape Contractors"
1229,"Jay's Synthetic Grass","Landscape Contractors"
1230,"Jordan's tree Services","Tree Services / Arborists"
1231,"Biffa Mini Bins-  Biffa Bins","Tree Services / Arborists"
1233,"Canning Irrigation Services","Irrigation Contractors"
1234,"Nutrien Water","Irrigation Contractors"
1235,"Water Dynamics","Irrigation Contractors"
1236,"Millennium Service Group","Commercial Cleaners"
1237,"Fresh Aroma Cleaning Services","Commercial Cleaners"
1239,"Pioneer Group Services Pty Ltd","Commercial Cleaners"
1240,"Twin Cleaning Group","Commercial Cleaners"
1241,"Karratha Cleaning Pty Ltd","Commercial Cleaners"
1242,"Intrepid Cleaning","Commercial Cleaners"
1243,"Wyalla Clean","Commercial Cleaners"
1244,"Exit Property Co","High-Rise Window Cleaning (Rope Access)"
1245,"CSA Cleaning","High-Rise Window Cleaning (Rope Access)"
1246,"Best Cleaner Perth","High-Rise Window Cleaning (Rope Access)"
1249,"Precimax Clean","Pressure Washing Contractors"
1250,"Prestige Pro Clean","Pressure Washing Contractors"
1255,"BUG BUSTERS","Pest Control Contractors"
1256,"Health Insurance Fund Of Australia","Strata Insurance Brokers"
1257,"St Andrew's Australia","Strata Insurance Brokers"
1258,"Knightcorp Insurance Brokers","Strata Insurance Brokers"
1259,"Willis Temby Insurance Brokers (WA) Pty Ltd","Strata Insurance Brokers"
1260,"Construction Insurance Services","Strata Insurance Brokers"
1261,"Salon Cover","Strata Insurance Brokers"
1262,"Grange Insurance Solutions Pty Ltd","Strata Insurance Brokers"
1263,"InterWest Insurance Services Pty Ltd","Strata Insurance Brokers"
1264,"BondCrete Australia Pty Ltd","Waterproofing Suppliers"
1265,"Allduro","Waterproofing Suppliers"
1266,"Stirling Glass and Aluminium","Concrete Repair Suppliers"
1268,"Building Connection Group The","Concrete Repair Suppliers"
1269,"Linear Architectural Systems","Concrete Repair Suppliers"
1270,"Versatile Building Products","Concrete Repair Suppliers"
1271,"Tufftex","Concrete Repair Suppliers"
1272,"Project Building Supplies","Concrete Repair Suppliers"
1273,"WCT Distributors","Concrete Repair Suppliers"
1274,"Specialised Bolts","Concrete Repair Suppliers"
1275,"A West Bin","Remedial Contractors"
1277,"Allmetro Bins","Remedial Contractors"
1279,"Instant Waste Management","Remedial Contractors"
1281,"J.J. Richards & Sons Pty Ltd","Remedial Contractors"
1282,"Total Waste Disposals Pty Ltd","Remedial Contractors"
1284,"Arya Auto Removals","Remedial Contractors"
1285,"Apple Garden Bags","Remedial Contractors"
1286,"The Bin Guys","Remedial Contractors"
1288,"Tecon Australia Pty Ltd","Remedial Consultants"
1289,"TIA Consulting","Remedial Consultants"
1290,"House Energy Rating","Remedial Consultants"
1291,"Marblaze","Remedial Consultants"
